instance,size,battery_capacity,method,seed,feasible,objective_value,runtime_seconds,vehicle_count,capacity_violations,time_window_violations,energy_violations,coverage_violations,charging_count,charging_time,first_infeasible_step,total_violation_count,raw_json
week04_generated_200_battery_80_seed_2014,200,80.0,OR_TOOLS_VRPTW_ANTICIPATORY_REPAIR,2014,True,2581.105003221656,0.42627029097639024,13,0,0,0,0,25,183.60471583661683,,0,results/week04/raw/week04_generated_200_battery_80_seed_2014_or_tools_vrptw_anticipatory_repair.json
week04_generated_200_battery_80_seed_2014,200,80.0,GA_VRPTW,2014,False,14050.126178948081,23.06137700000545,168,0,0,100,0,0,0.0,route 1 leg 2 C107->D0: battery depleted,100,results/week04/raw/week04_generated_200_battery_80_seed_2014_ga_vrptw.json
week04_generated_200_battery_80_seed_2014,200,80.0,GA_VRPTW_CHARGING_REPAIR,2014,False,14902.678084047604,23.062177124986192,168,0,0,8,0,92,604.0828527838827,route 9 leg 2 C61->D0: battery depleted,8,results/week04/raw/week04_generated_200_battery_80_seed_2014_ga_vrptw_charging_repair.json
week04_generated_200_battery_80_seed_2014,200,80.0,GA_VRPTW_ANTICIPATORY_REPAIR,2014,True,15126.726624666588,23.064609458000632,168,0,0,0,0,108,682.2129485510833,,0,results/week04/raw/week04_generated_200_battery_80_seed_2014_ga_vrptw_anticipatory_repair.json
week04_generated_200_battery_80_seed_2015,200,80.0,OR_TOOLS_VRPTW,2015,False,1827.1139195708981,0.4326187080005184,13,0,0,78,0,0,0.0,route 1 leg 9 C147->C121: battery depleted,78,results/week04/raw/week04_generated_200_battery_80_seed_2015_or_tools_vrptw.json
week04_generated_200_battery_80_seed_2015,200,80.0,OR_TOOLS_VRPTW_CHARGING_REPAIR,2015,False,1827.1139195708981,0.43312658299691975,13,0,0,78,0,0,0.0,route 1 leg 9 C147->C121: battery depleted,78,results/week04/raw/week04_generated_200_battery_80_seed_2015_or_tools_vrptw_charging_repair.json
week04_generated_200_battery_80_seed_2015,200,80.0,OR_TOOLS_VRPTW_ANTICIPATORY_REPAIR,2015,True,2542.118614018142,0.4348060420015827,13,0,0,0,0,26,189.57472350088128,,0,results/week04/raw/week04_generated_200_battery_80_seed_2015_or_tools_vrptw_anticipatory_repair.json
week04_generated_200_battery_80_seed_2015,200,80.0,GA_VRPTW,2015,False,15171.899395992943,23.40918087499449,177,0,0,108,0,0,0.0,route 3 leg 2 C2->D0: battery depleted,108,results/week04/raw/week04_generated_200_battery_80_seed_2015_ga_vrptw.json
week04_generated_200_battery_80_seed_2015,200,80.0,GA_VRPTW_CHARGING_REPAIR,2015,False,16151.96318495256,23.409964624996064,177,0,0,14,0,94,628.6008655496034,route 56 leg 2 C135->D0: battery depleted,14,results/week04/raw/week04_generated_200_battery_80_seed_2015_ga_vrptw_charging_repair.json
week04_generated_200_battery_80_seed_2015,200,80.0,GA_VRPTW_ANTICIPATORY_REPAIR,2015,True,16369.267954146384,23.412882625008933,177,0,0,0,0,122,758.6373923233409,,0,results/week04/raw/week04_generated_200_battery_80_seed_2015_ga_vrptw_anticipatory_repair.json
week04_generated_200_battery_80_seed_2016,200,80.0,OR_TOOLS_VRPTW,2016,False,1921.9294461990874,0.34969466700567864,13,0,0,86,0,0,0.0,route 1 leg 8 C83->C111: battery depleted,86,results/week04/raw/week04_generated_200_battery_80_seed_2016_or_tools_vrptw.json
week04_generated_200_battery_80_seed_2016,200,80.0,OR_TOOLS_VRPTW_CHARGING_REPAIR,2016,False,1921.9294461990874,0.35023141698911786,13,0,0,86,0,0,0.0,route 1 leg 8 C83->C111: battery depleted,86,results/week04/raw/week04_generated_200_battery_80_seed_2016_or_tools_vrptw_charging_repair.json
week04_generated_200_battery_80_seed_2016,200,80.0,OR_TOOLS_VRPTW_ANTICIPATORY_REPAIR,2016,True,2586.0432630962314,0.35185420801281,13,0,0,0,0,26,185.53459735027155,,0,results/week04/raw/week04_generated_200_battery_80_seed_2016_or_tools_vrptw_anticipatory_repair.json
week04_generated_200_battery_80_seed_2016,200,80.0,GA_VRPTW,2016,False,14958.993234773834,23.299397333990782,175,0,0,110,0,0,0.0,route 1 leg 2 C110->D0: battery depleted,110,results/week04/raw/week04_generated_200_battery_80_seed_2016_ga_vrptw.json
week04_generated_200_battery_80_seed_2016,200,80.0,GA_VRPTW_CHARGING_REPAIR,2016,False,15904.293179373122,23.30017712598783,175,0,0,15,0,95,623.1439663747867,route 14 leg 2 C106->D0: battery depleted,15,results/week04/raw/week04_generated_200_battery_80_seed_2016_ga_vrptw_charging_repair.json
week04_generated_200_battery_80_seed_2016,200,80.0,GA_VRPTW_ANTICIPATORY_REPAIR,2016,True,16224.328990862727,23.30298937598127,175,0,0,0,0,125,766.3898024692295,,0,results/week04/raw/week04_generated_200_battery_80_seed_2016_ga_vrptw_anticipatory_repair.json
week04_generated_50_battery_100_seed_2014,50,100.0,OR_TOOLS_VRPTW,2014,False,653.9722577041131,0.017091084009734914,3,0,0,24,0,0,0.0,route 1 leg 8 C42->C8: battery depleted,24,results/week04/raw/week04_generated_50_battery_100_seed_2014_or_tools_vrptw.json
week04_generated_50_battery_100_seed_2014,50,100.0,OR_TOOLS_VRPTW_CHARGING_REPAIR,2014,False,655.5437520247169,0.01714883401291445,3,0,0,16,0,1,9.582188840569716,route 1 leg 8 C42->C8: battery depleted,16,results/week04/raw/week04_generated_50_battery_100_seed_2014_or_tools_vrptw_charging_repair.json
week04_generated_50_battery_100_seed_2014,50,100.0,OR_TOOLS_VRPTW_ANTICIPATORY_REPAIR,2014,True,747.9019665583546,0.01727854201453738,3,0,0,0,0,6,55.23903268689736,,0,results/week04/raw/week04_generated_50_battery_100_seed_2014_or_tools_vrptw_anticipatory_repair.json
week04_generated_50_battery_100_seed_2014,50,100.0,GA_VRPTW,2014,False,3293.906444083295,3.5640895840188023,35,0,0,11,0,0,0.0,route 6 leg 2 C19->D0: battery depleted,11,results/week04/raw/week04_generated_50_battery_100_seed_2014_ga_vrptw.json
week04_generated_50_battery_100_seed_2014,50,100.0,GA_VRPTW_CHARGING_REPAIR,2014,True,3331.5811560389934,3.5641510000277776,35,0,0,0,0,11,81.82051777087241,,0,results/week04/raw/week04_generated_50_battery_100_seed_2014_ga_vrptw_charging_repair.json
week04_generated_50_battery_100_seed_2014,50,100.0,GA_VRPTW_ANTICIPATORY_REPAIR,2014,True,3331.5811560389934,3.564337501011323,35,0,0,0,0,11,81.82051777087241,,0,results/week04/raw/week04_generated_50_battery_100_seed_2014_ga_vrptw_anticipatory_repair.json
week04_generated_50_battery_100_seed_2015,50,100.0,OR_TOOLS_VRPTW,2015,False,714.4967064087914,0.024483957997290418,3,0,0,26,0,0,0.0,route 1 leg 11 C10->C36: battery depleted,26,results/week04/raw/week04_generated_50_battery_100_seed_2015_or_tools_vrptw.json
week04_generated_50_battery_100_seed_2015,50,100.0,OR_TOOLS_VRPTW_CHARGING_REPAIR,2015,False,714.4967064087914,0.02456091600470245,3,0,0,26,0,0,0.0,route 1 leg 11 C10->C36: battery depleted,26,results/week04/raw/week04_generated_50_battery_100_seed_2015_or_tools_vrptw_charging_repair.json
week04_generated_50_battery_100_seed_2015,50,100.0,OR_TOOLS_VRPTW_ANTICIPATORY_REPAIR,2015,True,883.140172571247,0.024698499008081853,3,0,0,0,0,8,73.53412923380135,,0,results/week04/raw/week04_generated_50_battery_100_seed_2015_or_tools_vrptw_anticipatory_repair.json
week04_generated_50_battery_100_seed_2015,50,100.0,GA_VRPTW,2015,False,2988.04577695638,3.66728854199755,32,0,0,9,0,0,0.0,route 6 leg 2 C42->D0: battery depleted,9,results/week04/raw/week04_generated_50_battery_100_seed_2015_ga_vrptw.json
week04_generated_50_battery_100_seed_2015,50,100.0,GA_VRPTW_CHARGING_REPAIR,2015,True,2995.758620383644,3.6673507089726627,32,0,0,0,0,9,65.22655836262949,,0,results/week04/raw/week04_generated_50_battery_100_seed_2015_ga_vrptw_charging_repair.json
week04_generated_50_battery_100_seed_2015,50,100.0,GA_VRPTW_ANTICIPATORY_REPAIR,2015,True,2995.758620383644,3.6675318329944275,32,0,0,0,0,9,65.22655836262949,,0,results/week04/raw/week04_generated_50_battery_100_seed_2015_ga_vrptw_anticipatory_repair.json
week04_generated_50_battery_100_seed_2016,50,100.0,OR_TOOLS_VRPTW,2016,False,748.8720451623362,0.027391334006097168,4,0,0,25,0,0,0.0,route 1 leg 7 C11->C18: battery depleted,25,results/week04/raw/week04_generated_50_battery_100_seed_2016_or_tools_vrptw.json
week04_generated_50_battery_100_seed_2016,50,100.0,OR_TOOLS_VRPTW_CHARGING_REPAIR,2016,False,748.8720451623362,0.027489458996569738,4,0,0,25,0,0,0.0,route 1 leg 7 C11->C18: battery depleted,25,results/week04/raw/week04_generated_50_battery_100_seed_2016_or_tools_vrptw_charging_repair.json
week04_generated_50_battery_100_seed_2016,50,100.0,OR_TOOLS_VRPTW_ANTICIPATORY_REPAIR,2016,True,942.1190099977592,0.02780570901813917,4,0,0,0,0,8,69.90481996023875,,0,results/week04/raw/week04_generated_50_battery_100_seed_2016_or_tools_vrptw_anticipatory_repair.json
week04_generated_50_battery_100_seed_2016,50,100.0,GA_VRPTW,2016,False,3346.7401060465586,4.0630608329956885,36,0,0,12,0,0,0.0,route 6 leg 2 C35->D0: battery depleted,12,results/week04/raw/week04_generated_50_battery_100_seed_2016_ga_vrptw.json
week04_generated_50_battery_100_seed_2016,50,100.0,GA_VRPTW_CHARGING_REPAIR,2016,True,3392.5310044286925,4.063123957981588,36,0,0,0,0,12,88.88828265755228,,0,results/week04/raw/week04_generated_50_battery_100_seed_2016_ga_vrptw_charging_repair.json
week04_generated_50_battery_100_seed_2016,50,100.0,GA_VRPTW_ANTICIPATORY_REPAIR,2016,True,3392.5310044286925,4.063305582996691,36,0,0,0,0,12,88.88828265755228,,0,results/week04/raw/week04_generated_50_battery_100_seed_2016_ga_vrptw_anticipatory_repair.json
week04_generated_100_battery_100_seed_2014,100,100.0,OR_TOOLS_VRPTW,2014,False,1197.687045877769,0.09791662500356324,7,0,0,48,0,0,0.0,route 1 leg 10 C38->C98: battery depleted,48,results/week04/raw/week04_generated_100_battery_100_seed_2014_or_tools_vrptw.json
week04_generated_100_battery_100_seed_2014,100,100.0,OR_TOOLS_VRPTW_CHARGING_REPAIR,2014,False,1210.2807463315364,0.09811845899093896,7,0,0,46,0,1,8.948104894245523,route 1 leg 10 C38->C98: battery depleted,46,results/week04/raw/week04_generated_100_battery_100_seed_2014_or_tools_vrptw_charging_repair.json
week04_generated_100_battery_100_seed_2014,100,100.0,OR_TOOLS_VRPTW_ANTICIPATORY_REPAIR,2014,True,1420.6352443855708,0.09854866602108814,7,0,0,0,0,11,97.82525724787376,,0,results/week04/raw/week04_generated_100_battery_100_seed_2014_or_tools_vrptw_anticipatory_repair.json
week04_generated_100_battery_100_seed_2014,100,100.0,GA_VRPTW,2014,False,6356.8913722729585,8.484733666002285,68,0,0,22,0,0,0.0,route 3 leg 2 C47->D0: battery depleted,22,results/week04/raw/week04_generated_100_battery_100_seed_2014_ga_vrptw.json
week04_generated_100_battery_100_seed_2014,100,100.0,GA_VRPTW_CHARGING_REPAIR,2014,True,6426.952613060876,8.484891708008945,68,0,0,0,0,22,163.334541506577,,0,results/week04/raw/week04_generated_100_battery_100_seed_2014_ga_vrptw_charging_repair.json
week04_generated_100_battery_100_seed_2014,100,100.0,GA_VRPTW_ANTICIPATORY_REPAIR,2014,True,6426.952613060876,8.48544533297536,68,0,0,0,0,22,163.334541506577,,0,results/week04/raw/week04_generated_100_battery_100_seed_2014_ga_vrptw_anticipatory_repair.json
week04_generated_100_battery_100_seed_2015,100,100.0,OR_TOOLS_VRPTW,2015,False,1092.2448373846646,0.07100145798176527,6,0,0,44,0,0,0.0,route 1 leg 10 C64->C66: battery depleted,44,results/week04/raw/week04_generated_100_battery_100_seed_2015_or_tools_vrptw.json
week04_generated_100_battery_100_seed_2015,100,100.0,OR_TOOLS_VRPTW_CHARGING_REPAIR,2015,False,1100.3659938536482,0.07115729196812026,6,0,0,32,0,2,19.189052376698832,route 1 leg 10 C64->C66: battery depleted,32,results/week04/raw/week04_generated_100_battery_100_seed_2015_or_tools_vrptw_charging_repair.json
week04_generated_100_battery_100_seed_2015,100,100.0,OR_TOOLS_VRPTW_ANTICIPATORY_REPAIR,2015,True,1349.4765778192582,0.07158654200611636,6,0,0,0,0,10,90.6121514365685,,0,results/week04/raw/week04_generated_100_battery_100_seed_2015_or_tools_vrptw_anticipatory_repair.json
week04_generated_100_battery_100_seed_2015,100,100.0,GA_VRPTW,2015,False,6395.843051134563,9.501199207996251,70,0,0,23,0,0,0.0,route 1 leg 2 C52->D0: battery depleted,23,results/week04/raw/week04_generated_100_battery_100_seed_2015_ga_vrptw.json
week04_generated_100_battery_100_seed_2015,100,100.0,GA_VRPTW_CHARGING_REPAIR,2015,True,6483.734574725555,9.501343123993138,70,0,0,0,0,23,169.753608327088,,0,results/week04/raw/week04_generated_100_battery_100_seed_2015_ga_vrptw_charging_repair.json
week04_generated_100_battery_100_seed_2015,100,100.0,GA_VRPTW_ANTICIPATORY_REPAIR,2015,True,6483.734574725555,9.501922625000589,70,0,0,0,0,23,169.753608327088,,0,results/week04/raw/week04_generated_100_battery_100_seed_2015_ga_vrptw_anticipatory_repair.json
week04_generated_100_battery_100_seed_2016,100,100.0,OR_TOOLS_VRPTW,2016,False,1079.1293975498672,0.08131795900408179,6,0,0,45,0,0,0.0,route 1 leg 7 C47->C71: battery depleted,45,results/week04/raw/week04_generated_100_battery_100_seed_2016_or_tools_vrptw.json
week04_generated_100_battery_100_seed_2016,100,100.0,OR_TOOLS_VRPTW_CHARGING_REPAIR,2016,False,1079.1293975498672,0.08162350099883042,6,0,0,45,0,0,0.0,route 1 leg 7 C47->C71: battery depleted,45,results/week04/raw/week04_generated_100_battery_100_seed_2016_or_tools_vrptw_charging_repair.json
week04_generated_100_battery_100_seed_2016,100,100.0,OR_TOOLS_VRPTW_ANTICIPATORY_REPAIR,2016,True,1345.9661575769712,0.08200704198679887,6,0,0,0,0,11,95.92144461030598,,0,results/week04/raw/week04_generated_100_battery_100_seed_2016_or_tools_vrptw_anticipatory_repair.json
week04_generated_100_battery_100_seed_2016,100,100.0,GA_VRPTW,2016,False,6523.281199143727,10.362202125019394,71,0,0,23,0,0,0.0,route 5 leg 2 C48->D0: battery depleted,23,results/week04/raw/week04_generated_100_battery_100_seed_2016_ga_vrptw.json
week04_generated_100_battery_100_seed_2016,100,100.0,GA_VRPTW_CHARGING_REPAIR,2016,True,6589.095052196561,10.362570124998456,71,0,0,0,0,23,173.62909337641122,,0,results/week04/raw/week04_generated_100_battery_100_seed_2016_ga_vrptw_charging_repair.json
week04_generated_100_battery_100_seed_2016,100,100.0,GA_VRPTW_ANTICIPATORY_REPAIR,2016,True,6589.095052196561,10.362983125029132,71,0,0,0,0,23,173.62909337641122,,0,results/week04/raw/week04_generated_100_battery_100_seed_2016_ga_vrptw_anticipatory_repair.json
week04_generated_200_battery_100_seed_2014,200,100.0,OR_TOOLS_VRPTW,2014,False,1816.251843690314,0.45986379199894145,13,0,0,52,0,0,0.0,route 1 leg 13 C71->C15: battery depleted,52,results/week04/raw/week04_generated_200_battery_100_seed_2014_or_tools_vrptw.json
week04_generated_200_battery_100_seed_2014,200,100.0,OR_TOOLS_VRPTW_CHARGING_REPAIR,2014,False,1816.251843690314,0.4603742089821026,13,0,0,52,0,0,0.0,route 1 leg 13 C71->C15: battery depleted,52,results/week04/raw/week04_generated_200_battery_100_seed_2014_or_tools_vrptw_charging_repair.json
week04_generated_200_battery_100_seed_2014,200,100.0,OR_TOOLS_VRPTW_ANTICIPATORY_REPAIR,2014,True,2267.7988969883672,0.4622588339843787,13,0,0,0,0,14,128.48010381349414,,0,results/week04/raw/week04_generated_200_battery_100_seed_2014_or_tools_vrptw_anticipatory_repair.json
week04_generated_200_battery_100_seed_2014,200,100.0,GA_VRPTW,2014,False,13181.74957999483,24.841848332987865,149,0,0,43,0,0,0.0,route 4 leg 2 C118->D0: battery depleted,43,results/week04/raw/week04_generated_200_battery_100_seed_2014_ga_vrptw.json
week04_generated_200_battery_100_seed_2014,200,100.0,GA_VRPTW_CHARGING_REPAIR,2014,True,13317.743194226035,24.84222216697526,149,0,0,0,0,43,308.512022859995,,0,results/week04/raw/week04_generated_200_battery_100_seed_2014_ga_vrptw_charging_repair.json
week04_generated_200_battery_100_seed_2014,200,100.0,GA_VRPTW_ANTICIPATORY_REPAIR,2014,True,13317.743194226035,24.84468566600117,149,0,0,0,0,43,308.512022859995,,0,results/week04/raw/week04_generated_200_battery_100_seed_2014_ga_vrptw_anticipatory_repair.json
week04_generated_200_battery_100_seed_2015,200,100.0,OR_TOOLS_VRPTW,2015,False,1827.1139195708981,0.4905879169818945,13,0,0,49,0,0,0.0,route 1 leg 13 C29->C11: battery depleted,49,results/week04/raw/week04_generated_200_battery_100_seed_2015_or_tools_vrptw.json
week04_generated_200_battery_100_seed_2015,200,100.0,OR_TOOLS_VRPTW_CHARGING_REPAIR,2015,False,1835.2173003493576,0.4908985839865636,13,0,0,44,0,1,9.720422574069605,route 1 leg 13 C29->C11: battery depleted,44,results/week04/raw/week04_generated_200_battery_100_seed_2015_or_tools_vrptw_charging_repair.json
week04_generated_200_battery_100_seed_2015,200,100.0,OR_TOOLS_VRPTW_ANTICIPATORY_REPAIR,2015,True,2265.535378825076,0.4926493749662768,13,0,0,0,0,16,148.91811831313956,,0,results/week04/raw/week04_generated_200_battery_100_seed_2015_or_tools_vrptw_anticipatory_repair.json
week04_generated_200_battery_100_seed_2015,200,100.0,GA_VRPTW,2015,False,14301.696921338771,24.009515624988126,155,0,0,54,0,0,0.0,route 3 leg 2 C25->D0: battery depleted,54,results/week04/raw/week04_generated_200_battery_100_seed_2015_ga_vrptw.json
week04_generated_200_battery_100_seed_2015,200,100.0,GA_VRPTW_CHARGING_REPAIR,2015,True,14506.934425922242,24.00995929198689,155,0,0,0,0,54,401.29543602830927,,0,results/week04/raw/week04_generated_200_battery_100_seed_2015_ga_vrptw_charging_repair.json
week04_generated_200_battery_100_seed_2015,200,100.0,GA_VRPTW_ANTICIPATORY_REPAIR,2015,True,14506.934425922242,24.012091540993424,155,0,0,0,0,54,401.29543602830927,,0,results/week04/raw/week04_generated_200_battery_100_seed_2015_ga_vrptw_anticipatory_repair.json
week04_generated_200_battery_100_seed_2016,200,100.0,OR_TOOLS_VRPTW,2016,False,1921.9294461990874,0.36460999998962507,13,0,0,55,0,0,0.0,route 1 leg 11 C48->C141: battery depleted,55,results/week04/raw/week04_generated_200_battery_100_seed_2016_or_tools_vrptw.json
week04_generated_200_battery_100_seed_2016,200,100.0,OR_TOOLS_VRPTW_CHARGING_REPAIR,2016,False,2001.234387234808,0.36497104199952446,13,0,0,48,0,4,36.61693544870619,route 1 leg 11 C48->C141: battery depleted,48,results/week04/raw/week04_generated_200_battery_100_seed_2016_or_tools_vrptw_charging_repair.json
week04_generated_200_battery_100_seed_2016,200,100.0,OR_TOOLS_VRPTW_ANTICIPATORY_REPAIR,2016,True,2484.533753987963,0.3667022919980809,13,0,0,0,0,19,170.683697268444,,0,results/week04/raw/week04_generated_200_battery_100_seed_2016_or_tools_vrptw_anticipatory_repair.json
week04_generated_200_battery_100_seed_2016,200,100.0,GA_VRPTW,2016,False,13621.195565565986,23.635571874998277,150,0,0,49,0,0,0.0,route 3 leg 2 C182->D0: battery depleted,49,results/week04/raw/week04_generated_200_battery_100_seed_2016_ga_vrptw.json
week04_generated_200_battery_100_seed_2016,200,100.0,GA_VRPTW_CHARGING_REPAIR,2016,True,13749.699413101189,23.635970000003,150,0,0,0,0,49,358.00366095226167,,0,results/week04/raw/week04_generated_200_battery_100_seed_2016_ga_vrptw_charging_repair.json
week04_generated_200_battery_100_seed_2016,200,100.0,GA_VRPTW_ANTICIPATORY_REPAIR,2016,True,13749.699413101189,23.638107749982737,150,0,0,0,0,49,358.00366095226167,,0,results/week04/raw/week04_generated_200_battery_100_seed_2016_ga_vrptw_anticipatory_repair.json
week04_generated_50_battery_120_seed_2014,50,120.0,OR_TOOLS_VRPTW,2014,False,653.9722577041131,0.016639167006360367,3,0,0,19,0,0,0.0,route 1 leg 10 C43->C35: battery depleted,19,results/week04/raw/week04_generated_50_battery_120_seed_2014_or_tools_vrptw.json
week04_generated_50_battery_120_seed_2014,50,120.0,OR_TOOLS_VRPTW_CHARGING_REPAIR,2014,False,653.9722577041131,0.01670070900581777,3,0,0,19,0,0,0.0,route 1 leg 10 C43->C35: battery depleted,19,results/week04/raw/week04_generated_50_battery_120_seed_2014_or_tools_vrptw_charging_repair.json
week04_generated_50_battery_120_seed_2014,50,120.0,OR_TOOLS_VRPTW_ANTICIPATORY_REPAIR,2014,True,692.583423098852,0.016819874988868833,3,0,0,0,0,4,42.59141471672335,,0,results/week04/raw/week04_generated_50_battery_120_seed_2014_or_tools_vrptw_anticipatory_repair.json
week04_generated_50_battery_120_seed_2014,50,120.0,GA_VRPTW,2014,False,2622.118021924495,3.896736416994827,25,0,0,3,0,0,0.0,route 12 leg 2 C15->D0: battery depleted,3,results/week04/raw/week04_generated_50_battery_120_seed_2014_ga_vrptw.json
week04_generated_50_battery_120_seed_2014,50,120.0,GA_VRPTW_CHARGING_REPAIR,2014,True,2622.287708694657,3.896869207994314,25,0,0,0,0,3,25.419355598347007,,0,results/week04/raw/week04_generated_50_battery_120_seed_2014_ga_vrptw_charging_repair.json
week04_generated_50_battery_120_seed_2014,50,120.0,GA_VRPTW_ANTICIPATORY_REPAIR,2014,True,2622.287708694657,3.8974575419852044,25,0,0,0,0,3,25.419355598347007,,0,results/week04/raw/week04_generated_50_battery_120_seed_2014_ga_vrptw_anticipatory_repair.json
week04_generated_50_battery_120_seed_2015,50,120.0,OR_TOOLS_VRPTW,2015,False,714.4967064087914,0.025920582993421704,3,0,0,23,0,0,0.0,route 1 leg 12 C36->C45: battery depleted,23,results/week04/raw/week04_generated_50_battery_120_seed_2015_or_tools_vrptw.json
week04_generated_50_battery_120_seed_2015,50,120.0,OR_TOOLS_VRPTW_CHARGING_REPAIR,2015,False,714.4967064087914,0.025994291994720697,3,0,0,23,0,0,0.0,route 1 leg 12 C36->C45: battery depleted,23,results/week04/raw/week04_generated_50_battery_120_seed_2015_or_tools_vrptw_charging_repair.json
week04_generated_50_battery_120_seed_2015,50,120.0,OR_TOOLS_VRPTW_ANTICIPATORY_REPAIR,2015,True,813.0193259147428,0.026117624976905063,3,0,0,0,0,5,54.259404663598595,,0,results/week04/raw/week04_generated_50_battery_120_seed_2015_or_tools_vrptw_anticipatory_repair.json
week04_generated_50_battery_120_seed_2015,50,120.0,GA_VRPTW,2015,False,2563.4969409502314,3.7453416250064038,25,0,0,1,0,0,0.0,route 14 leg 2 C37->D0: battery depleted,1,results/week04/raw/week04_generated_50_battery_120_seed_2015_ga_vrptw.json
week04_generated_50_battery_120_seed_2015,50,120.0,GA_VRPTW_CHARGING_REPAIR,2015,True,2563.6713120840673,3.7453710000263527,25,0,0,0,0,1,8.707195808724686,,0,results/week04/raw/week04_generated_50_battery_120_seed_2015_ga_vrptw_charging_repair.json
week04_generated_50_battery_120_seed_2015,50,120.0,GA_VRPTW_ANTICIPATORY_REPAIR,2015,True,2563.6713120840673,3.7455295829859097,25,0,0,0,0,1,8.707195808724686,,0,results/week04/raw/week04_generated_50_battery_120_seed_2015_ga_vrptw_anticipatory_repair.json
week04_generated_50_battery_120_seed_2016,50,120.0,OR_TOOLS_VRPTW,2016,False,748.8720451623362,0.021099791018059477,4,0,0,21,0,0,0.0,route 1 leg 8 C18->C22: battery depleted,21,results/week04/raw/week04_generated_50_battery_120_seed_2016_or_tools_vrptw.json
week04_generated_50_battery_120_seed_2016,50,120.0,OR_TOOLS_VRPTW_CHARGING_REPAIR,2016,False,769.279786493792,0.021159916039323434,4,0,0,12,0,2,21.440634305159,route 1 leg 8 C18->C22: battery depleted,12,results/week04/raw/week04_generated_50_battery_120_seed_2016_or_tools_vrptw_charging_repair.json
week04_generated_50_battery_120_seed_2016,50,120.0,OR_TOOLS_VRPTW_ANTICIPATORY_REPAIR,2016,True,826.049025287135,0.02132200001506135,4,0,0,0,0,5,54.25228074197692,,0,results/week04/raw/week04_generated_50_battery_120_seed_2016_or_tools_vrptw_anticipatory_repair.json
week04_generated_50_battery_120_seed_2016,50,120.0,GA_VRPTW,2016,False,2811.2682381862387,4.000116667011753,27,0,0,2,0,0,0.0,route 22 leg 2 C11->D0: battery depleted,2,results/week04/raw/week04_generated_50_battery_120_seed_2016_ga_vrptw.json
week04_generated_50_battery_120_seed_2016,50,120.0,GA_VRPTW_CHARGING_REPAIR,2016,True,2811.6583909687074,4.000150542007759,27,0,0,0,0,2,17.728769334927726,,0,results/week04/raw/week04_generated_50_battery_120_seed_2016_ga_vrptw_charging_repair.json
week04_generated_50_battery_120_seed_2016,50,120.0,GA_VRPTW_ANTICIPATORY_REPAIR,2016,True,2811.6583909687074,4.00031441700412,27,0,0,0,0,2,17.728769334927726,,0,results/week04/raw/week04_generated_50_battery_120_seed_2016_ga_vrptw_anticipatory_repair.json
week04_generated_100_battery_120_seed_2014,100,120.0,OR_TOOLS_VRPTW,2014,False,1197.687045877769,0.11900958299520425,7,0,0,37,0,0,0.0,route 1 leg 11 C98->C88: battery depleted,37,results/week04/raw/week04_generated_100_battery_120_seed_2014_or_tools_vrptw.json
week04_generated_100_battery_120_seed_2014,100,120.0,OR_TOOLS_VRPTW_CHARGING_REPAIR,2014,False,1197.687045877769,0.11917145800543949,7,0,0,37,0,0,0.0,route 1 leg 11 C98->C88: battery depleted,37,results/week04/raw/week04_generated_100_battery_120_seed_2014_or_tools_vrptw_charging_repair.json
week04_generated_100_battery_120_seed_2014,100,120.0,OR_TOOLS_VRPTW_ANTICIPATORY_REPAIR,2014,True,1324.959488670408,0.1196472919837106,7,0,0,0,0,7,73.10380756889612,,0,results/week04/raw/week04_generated_100_battery_120_seed_2014_or_tools_vrptw_anticipatory_repair.json
week04_generated_100_battery_120_seed_2014,100,120.0,GA_VRPTW,2014,False,5658.2839876448625,9.140135875000851,55,0,0,4,0,0,0.0,route 3 leg 2 C49->D0: battery depleted,4,results/week04/raw/week04_generated_100_battery_120_seed_2014_ga_vrptw.json
week04_generated_100_battery_120_seed_2014,100,120.0,GA_VRPTW_CHARGING_REPAIR,2014,True,5659.265510724228,9.140202499984298,55,0,0,0,0,4,33.7890745882726,,0,results/week04/raw/week04_generated_100_battery_120_seed_2014_ga_vrptw_charging_repair.json
week04_generated_100_battery_120_seed_2014,100,120.0,GA_VRPTW_ANTICIPATORY_REPAIR,2014,True,5659.265510724228,9.14075262498227,55,0,0,0,0,4,33.7890745882726,,0,results/week04/raw/week04_generated_100_battery_120_seed_2014_ga_vrptw_anticipatory_repair.json
week04_generated_100_battery_120_seed_2015,100,120.0,OR_TOOLS_VRPTW,2015,False,1092.2448373846646,0.07142845800262876,6,0,0,32,0,0,0.0,route 1 leg 12 C29->C17: battery depleted,32,results/week04/raw/week04_generated_100_battery_120_seed_2015_or_tools_vrptw.json
week04_generated_100_battery_120_seed_2015,100,120.0,OR_TOOLS_VRPTW_CHARGING_REPAIR,2015,False,1092.2448373846646,0.07156625000061467,6,0,0,32,0,0,0.0,route 1 leg 12 C29->C17: battery depleted,32,results/week04/raw/week04_generated_100_battery_120_seed_2015_or_tools_vrptw_charging_repair.json
week04_generated_100_battery_120_seed_2015,100,120.0,OR_TOOLS_VRPTW_ANTICIPATORY_REPAIR,2015,True,1238.1583881274632,0.07202516699908301,6,0,0,0,0,7,78.30788234121682,,0,results/week04/raw/week04_generated_100_battery_120_seed_2015_or_tools_vrptw_anticipatory_repair.json
